,leftEmployer,jobLength_old,avgSalary,ratingBusinessOutlook,ratingCareerOpportunities,ratingCeo,ratingCompensationAndBenefits,ratingCultureAndValues,ratingOverall,ratingRecommendToFriend,ratingSeniorManagement,ratingWorkLifeBalance,employeesTotalNum,gdSectorName,metro,jobTitle
1765,1,27.513513513513512,59.207207207207205,80.06306306306307,62.75675675675676,73.1891891891892,71.54054054054055,76.7927927927928,78.73873873873873,72.35135135135135,66.90990990990991,51.21621621621622,185000,15,52,273
1766,0,95.09909909909909,21.53153153153153,85.29729729729729,76.85585585585585,88.53153153153153,58.44144144144144,87.96396396396396,93.36936936936937,94.8018018018018,91.76576576576576,94.48648648648648,6635,8,53,833
1767,1,27.513513513513512,70.25225225225225,93.56756756756756,4.2792792792792795,32.86486486486486,72.75675675675676,21.513513513513512,9.342342342342342,10.054054054054054,18.7027027027027,23.81981981981982,6900,13,90,160
1768,1,45.65765765765766,52.03603603603604,10.216216216216216,24.765765765765767,18.045045045045047,62.37837837837838,49.846846846846844,18.37837837837838,28.28828828828829,38.16216216216216,69.74774774774775,5001,9,60,1051
1769,0,35.68468468468468,36.990990990990994,12.324324324324325,34.27927927927928,95.24324324324324,23.036036036036037,84.22522522522523,68.10810810810811,72.35135135135135,70.88288288288288,79.78378378378379,3500,8,82,1148
1770,0,51.189189189189186,47.513513513513516,14.72072072072072,40.846846846846844,5.036036036036036,36.78378378378378,31.603603603603602,17.07207207207207,21.36936936936937,9.693693693693694,45.387387387387385,52,5,60,68
1771,0,51.189189189189186,90.05405405405405,45.3963963963964,82.14414414414415,77.66666666666667,90.06306306306307,54.9009009009009,83.03603603603604,97.25225225225225,95.15315315315316,93.71171171171171,224000,9,42,776
1772,0,64.21621621621621,50.7027027027027,3.972972972972973,9.558558558558559,20.72072072072072,34.18018018018018,41.648648648648646,28.73873873873874,25.53153153153153,20.666666666666668,79.78378378378379,5100,15,60,1181
1773,1,82.3963963963964,58.126126126126124,97.4054054054054,68.0,28.98198198198198,38.585585585585584,74.48648648648648,46.93693693693694,28.28828828828829,82.87387387387388,65.3963963963964,467,5,22,625
1774,1,74.72972972972973,54.468468468468465,78.89189189189189,80.36036036036036,77.66666666666667,78.50450450450451,83.8018018018018,55.04504504504504,61.450450450450454,76.71171171171171,14.252252252252251,72500,20,82,922
1775,1,42.666666666666664,67.50450450450451,91.21621621621621,86.73873873873873,95.24324324324324,76.35135135135135,67.74774774774775,76.84684684684684,61.450450450450454,96.86486486486487,71.36936936936937,2,18,60,382
1776,1,56.567567567567565,42.432432432432435,49.486486486486484,65.38738738738739,43.252252252252255,67.38738738738739,38.86486486486486,46.93693693693694,61.450450450450454,58.747747747747745,73.05405405405405,224000,9,29,706
1777,1,56.567567567567565,45.171171171171174,83.65765765765765,41.62162162162162,71.0,80.53153153153153,89.42342342342343,76.84684684684684,61.450450450450454,62.972972972972975,34.86486486486486,110000,12,82,922
1778,0,5.657657657657658,36.387387387387385,9.234234234234235,47.666666666666664,29.98198198198198,23.963963963963963,58.054054054054056,55.04504504504504,73.82882882882883,65.63963963963964,73.05405405405405,1072,8,52,833
1779,0,61.693693693693696,30.954954954954953,47.73873873873874,53.252252252252255,40.333333333333336,28.43243243243243,59.42342342342342,76.84684684684684,70.90090090090091,68.61261261261261,64.87387387387388,1072,8,52,1150
1780,1,51.189189189189186,14.621621621621621,89.91891891891892,87.37837837837837,95.24324324324324,84.98198198198199,11.63963963963964,71.14414414414415,97.25225225225225,20.234234234234233,2.279279279279279,900,7,29,903
1781,1,92.96396396396396,80.74774774774775,54.828828828828826,21.62162162162162,32.86486486486486,37.96396396396396,79.36936936936937,57.765765765765764,52.14414414414414,61.828828828828826,14.252252252252251,20000,20,60,916
1782,1,56.567567567567565,29.26126126126126,27.35135135135135,67.0,22.135135135135137,79.04504504504504,81.36936936936937,65.29729729729729,53.747747747747745,57.36036036036036,51.21621621621622,18800,20,60,915
1783,0,76.1891891891892,48.86486486486486,5.441441441441442,68.0,95.24324324324324,84.98198198198199,94.53153153153153,96.08108108108108,98.09909909909909,95.53153153153153,95.64864864864865,14600,8,23,833
1784,1,12.09009009009009,30.243243243243242,73.63063063063063,70.3963963963964,36.72072072072072,90.06306306306307,38.86486486486486,49.990990990990994,61.450450450450454,39.01801801801802,36.18018018018018,444000,22,22,699
1785,0,90.27027027027027,17.45945945945946,70.91891891891892,92.27927927927928,36.72072072072072,59.153153153153156,92.94594594594595,96.49549549549549,82.82882882882883,91.3963963963964,91.03603603603604,22000,8,25,463
1786,1,45.65765765765766,72.01801801801801,76.75675675675676,83.1891891891892,71.0,51.693693693693696,68.96396396396396,73.52252252252252,75.8108108108108,70.88288288288288,45.387387387387385,24097,0,60,51
1787,1,5.657657657657658,84.72072072072072,13.594594594594595,63.65765765765766,48.189189189189186,44.108108108108105,52.2972972972973,52.486486486486484,53.747747747747745,51.729729729729726,49.072072072072075,10001,9,60,251
1788,1,18.216216216216218,55.4054054054054,23.873873873873872,8.513513513513514,15.774774774774775,18.153153153153152,10.108108108108109,13.414414414414415,4.441441441441442,22.495495495495497,27.414414414414413,57900,20,60,814
1789,1,79.34234234234235,73.10810810810811,45.3963963963964,34.27927927927928,35.351351351351354,49.68468468468468,22.01801801801802,48.08108108108108,53.747747747747745,59.34234234234234,74.26126126126127,7000,8,60,381
1790,1,35.68468468468468,78.68468468468468,70.91891891891892,78.49549549549549,48.189189189189186,77.8018018018018,48.531531531531535,75.74774774774775,69.31531531531532,66.90990990990991,78.26126126126127,84000,23,22,1001
1791,0,76.1891891891892,25.585585585585587,72.27027027027027,74.84684684684684,67.47747747747748,54.450450450450454,84.22522522522523,82.58558558558559,86.03603603603604,89.44144144144144,86.55855855855856,16165,8,90,458
1792,1,74.72972972972973,55.909909909909906,56.7027027027027,58.4954954954955,73.1891891891892,97.1891891891892,54.9009009009009,62.072072072072075,57.270270270270274,65.63963963963964,78.87387387387388,3000,4,15,337
1793,1,18.216216216216218,42.189189189189186,90.6036036036036,89.48648648648648,77.66666666666667,73.5945945945946,70.72072072072072,90.83783783783784,90.01801801801801,83.81981981981981,80.96396396396396,4175,8,15,833
1794,1,79.34234234234235,10.036036036036036,95.90990990990991,97.14414414414415,89.75675675675676,76.990990990991,94.95495495495496,90.83783783783784,90.01801801801801,88.01801801801801,73.77477477477477,80000,20,8,205
1795,1,56.567567567567565,70.01801801801801,67.86486486486487,42.4054054054054,67.47747747747748,52.711711711711715,60.513513513513516,25.783783783783782,31.027027027027028,35.648648648648646,40.9009009009009,46000,9,60,784
1796,1,23.0990990990991,58.06306306306306,82.63963963963964,58.4954954954955,77.66666666666667,87.15315315315316,44.891891891891895,73.04504504504504,72.35135135135135,77.85585585585585,29.44144144144144,9100,12,82,921
1797,1,12.09009009009009,58.06306306306306,56.7027027027027,63.65765765765766,67.47747747747748,52.711711711711715,91.45945945945945,83.03603603603604,75.8108108108108,95.15315315315316,94.69369369369369,68000,13,82,921
1798,0,88.56756756756756,43.648648648648646,62.5945945945946,77.65765765765765,46.47747747747748,72.75675675675676,78.23423423423424,61.31531531531532,46.108108108108105,64.26126126126127,62.711711711711715,1852,7,43,48
1799,1,27.513513513513512,38.95495495495496,88.31531531531532,54.432432432432435,69.22522522522523,95.67567567567568,40.55855855855856,55.04504504504504,63.288288288288285,47.0,65.3963963963964,1125,22,68,921
1800,0,5.657657657657658,12.162162162162161,0.3963963963963964,12.333333333333334,6.441441441441442,39.270270270270274,41.648648648648646,38.648648648648646,37.585585585585584,20.666666666666668,96.51351351351352,1800,10,89,538
1801,0,61.693693693693696,50.333333333333336,75.26126126126127,14.54954954954955,95.24324324324324,19.117117117117118,92.72072072072072,71.14414414414415,49.090090090090094,72.96396396396396,82.990990990991,6152,19,6,1154
1802,0,91.68468468468468,10.675675675675675,70.91891891891892,75.57657657657657,63.4954954954955,45.666666666666664,75.06306306306307,82.14414414414415,70.90090090090091,83.81981981981981,84.62162162162163,12608,8,42,1150
1803,1,85.65765765765765,5.135135135135135,29.396396396396398,26.396396396396398,41.68468468468468,33.22522522522522,44.234234234234236,31.36936936936937,34.729729729729726,28.18018018018018,27.945945945945947,341000,20,29,422
1804,1,1.3513513513513513,39.567567567567565,89.26126126126127,93.90990990990991,88.53153153153153,66.53153153153153,47.891891891891895,71.14414414414415,95.71171171171171,65.63963963963964,4.711711711711712,24097,0,52,538
1805,1,1.3513513513513513,26.81081081081081,43.08108108108108,53.252252252252255,15.774774774774775,23.55855855855856,21.513513513513512,19.846846846846848,16.72972972972973,17.38738738738739,4.45045045045045,243000,11,42,710
1806,1,95.89189189189189,86.93693693693693,43.08108108108108,74.11711711711712,46.47747747747748,71.54054054054055,45.5945945945946,59.26126126126126,55.44144144144144,45.4954954954955,66.98198198198199,224000,9,20,958
1807,0,35.68468468468468,20.52252252252252,25.495495495495497,64.54954954954955,44.85585585585586,57.78378378378378,48.531531531531535,49.990990990990994,25.53153153153153,34.88288288288288,11.36936936936937,72500,20,60,903
1808,1,12.09009009009009,48.693693693693696,25.495495495495497,64.54954954954955,44.85585585585586,57.78378378378378,48.531531531531535,49.990990990990994,25.53153153153153,34.88288288288288,11.36936936936937,72500,20,60,77
1809,1,18.216216216216218,34.270270270270274,8.207207207207206,1.3783783783783783,6.0,2.054054054054054,1.5765765765765767,0.5585585585585585,0.7207207207207207,1.3423423423423424,1.6576576576576576,4000,12,6,485
1810,0,87.57657657657657,11.405405405405405,73.63063063063063,74.84684684684684,87.42342342342343,84.2072072072072,77.37837837837837,79.8108108108108,79.33333333333333,65.63963963963964,65.3963963963964,26400,11,58,338
1811,0,99.27927927927928,99.38738738738739,64.54054054054055,80.36036036036036,15.774774774774775,75.8018018018018,92.01801801801801,95.47747747747748,84.65765765765765,88.01801801801801,87.04504504504504,1063,21,83,983
1812,0,39.450450450450454,45.027027027027025,82.63963963963964,71.8108108108108,35.351351351351354,98.24324324324324,76.7927927927928,83.03603603603604,80.95495495495496,71.37837837837837,83.49549549549549,281450,21,68,87
1813,1,56.567567567567565,15.693693693693694,17.486486486486488,2.4054054054054053,4.18018018018018,9.927927927927929,7.243243243243243,11.657657657657658,9.342342342342342,15.27927927927928,13.306306306306306,19999,19,60,139
1814,1,35.68468468468468,4.900900900900901,66.2072072072072,56.75675675675676,43.252252252252255,61.729729729729726,36.288288288288285,45.26126126126126,67.63063063063063,41.153153153153156,19.16216216216216,371000,20,52,205
1815,1,18.216216216216218,16.153153153153152,23.873873873873872,18.34234234234234,35.351351351351354,14.36036036036036,29.063063063063062,21.765765765765767,28.28828828828829,44.234234234234236,40.9009009009009,166900,20,52,903
1816,1,92.96396396396396,57.171171171171174,72.27027027027027,57.486486486486484,28.98198198198198,17.09009009009009,17.036036036036037,24.0,23.90990990990991,33.468468468468465,18.576576576576578,19000,21,31,382
1817,0,92.96396396396396,60.054054054054056,40.873873873873876,28.846846846846848,41.68468468468468,51.693693693693696,22.01801801801802,41.432432432432435,36.234234234234236,35.648648648648646,66.13513513513513,281450,21,84,259
1818,1,86.63063063063063,76.93693693693693,93.0,50.432432432432435,49.810810810810814,89.18018018018019,67.09009009009009,67.43243243243244,75.8108108108108,65.63963963963964,25.62162162162162,1200,0,60,528
1819,1,86.63063063063063,77.62162162162163,31.36036036036036,17.756756756756758,0.5315315315315315,98.70270270270271,20.99099099099099,23.513513513513512,23.90990990990991,28.18018018018018,89.25225225225225,2411,12,83,308
1820,1,39.450450450450454,41.648648648648646,36.86486486486486,42.4054054054054,15.774774774774775,15.612612612612613,16.01801801801802,22.98198198198198,23.90990990990991,24.063063063063062,22.882882882882882,2200000,20,29,77
1821,1,12.09009009009009,8.981981981981981,8.207207207207206,23.54054054054054,11.531531531531531,9.711711711711711,19.7027027027027,44.648648648648646,29.756756756756758,41.153153153153156,60.78378378378378,63000,20,52,1156
1822,1,31.7027027027027,33.77477477477478,19.126126126126128,9.558558558558559,8.072072072072071,2.4864864864864864,2.3333333333333335,3.891891891891892,1.3603603603603605,1.6666666666666667,1.0360360360360361,60000,20,67,292
1823,1,27.513513513513512,66.18018018018019,17.486486486486488,4.2792792792792795,20.72072072072072,57.78378378378378,5.36036036036036,2.5225225225225225,4.441441441441442,10.36936936936937,19.16216216216216,1063,18,6,500
1824,1,31.7027027027027,80.38738738738739,29.396396396396398,0.972972972972973,1.0990990990990992,0.9369369369369369,0.5765765765765766,4.108108108108108,8.567567567567568,1.2342342342342343,52.927927927927925,801,5,6,776
1825,0,42.666666666666664,46.126126126126124,83.65765765765765,95.58558558558559,88.53153153153153,80.53153153153153,83.8018018018018,84.74774774774775,86.03603603603604,83.33333333333333,4.711711711711712,65000,0,15,1201
1826,0,23.0990990990991,43.369369369369366,83.65765765765765,95.58558558558559,88.53153153153153,80.53153153153153,83.8018018018018,84.74774774774775,86.03603603603604,83.33333333333333,4.711711711711712,65000,0,15,477
1827,1,61.693693693693696,4.09009009009009,34.85585585585586,22.45945945945946,18.045045045045047,28.936936936936938,17.792792792792792,19.18018018018018,23.90990990990991,22.495495495495497,23.81981981981982,360000,20,22,713
1828,1,94.1891891891892,30.81981981981982,95.18018018018019,85.15315315315316,30.882882882882882,26.89189189189189,84.77477477477477,59.88288288288288,79.33333333333333,94.64864864864865,51.21621621621622,2500,19,56,1035
1829,1,18.216216216216218,7.495495495495495,60.62162162162162,58.4954954954955,27.09009009009009,28.43243243243243,21.513513513513512,29.306306306306308,34.729729729729726,18.225225225225227,13.558558558558559,2200000,20,67,205
1830,1,68.34234234234235,30.46846846846847,58.630630630630634,59.711711711711715,24.73873873873874,30.603603603603602,29.063063063063062,14.072072072072071,28.28828828828829,36.531531531531535,5.2342342342342345,243000,11,67,198
1831,1,70.08108108108108,67.8018018018018,40.873873873873876,31.90990990990991,27.98198198198198,87.15315315315316,28.00900900900901,38.648648648648646,40.57657657657658,25.36036036036036,30.144144144144143,281450,21,22,916
1832,0,39.450450450450454,44.47747747747748,23.873873873873872,9.558558558558559,32.86486486486486,29.945945945945947,13.63963963963964,7.684684684684685,40.57657657657658,16.82882882882883,44.585585585585584,1749,6,60,620
1833,0,84.62162162162163,27.37837837837838,64.54054054054055,91.68468468468468,81.10810810810811,71.54054054054055,80.91891891891892,87.61261261261261,84.65765765765765,91.3963963963964,90.37837837837837,2000,8,60,456
1834,0,95.52252252252252,72.5945945945946,31.36036036036036,77.65765765765765,53.2972972972973,56.207207207207205,70.72072072072072,68.77477477477477,64.68468468468468,59.93693693693694,63.86486486486486,341000,20,58,801
1835,1,27.513513513513512,94.13513513513513,70.91891891891892,76.85585585585585,77.66666666666667,90.36936936936937,94.74774774774775,94.07207207207207,88.72072072072072,90.73873873873873,95.64864864864865,49583,23,29,1002
1836,1,42.666666666666664,93.12612612612612,58.630630630630634,32.693693693693696,86.11711711711712,94.45945945945945,33.846846846846844,55.77477477477478,29.756756756756758,54.369369369369366,67.8108108108108,3500,14,29,1002
1837,1,12.09009009009009,93.12612612612612,13.594594594594595,8.18018018018018,15.774774774774775,14.711711711711711,16.34234234234234,25.26126126126126,13.567567567567568,19.26126126126126,49.45945945945946,11000,12,29,1002
1838,1,12.09009009009009,15.0,80.06306306306307,43.08108108108108,53.2972972972973,72.75675675675676,61.13513513513514,71.14414414414415,64.68468468468468,56.612612612612615,94.93693693693693,50000,21,22,903
1839,1,12.09009009009009,61.06306306306306,36.86486486486486,58.4954954954955,43.252252252252255,50.27927927927928,78.7927927927928,65.29729729729729,73.82882882882883,40.432432432432435,55.95495495495496,140000,20,22,897
1840,0,61.693693693693696,81.91891891891892,36.86486486486486,35.945945945945944,12.54054054054054,5.54054054054054,11.63963963963964,20.34234234234234,31.027027027027028,20.234234234234233,23.38738738738739,10000,12,84,776
1841,1,89.45945945945945,11.477477477477477,5.441441441441442,28.07207207207207,2.5315315315315314,1.7297297297297298,66.37837837837837,44.090090090090094,94.02702702702703,73.88288288288288,79.23423423423424,63000,20,67,903
1842,1,66.43243243243244,96.77477477477477,29.396396396396398,34.27927927927928,43.252252252252255,63.108108108108105,29.063063063063062,30.65765765765766,21.36936936936937,30.036036036036037,29.44144144144144,3000,12,83,1002
1843,1,98.16216216216216,71.45945945945945,58.630630630630634,67.0,75.51351351351352,48.4054054054054,85.87387387387388,82.58558558558559,73.82882882882883,81.76576576576576,88.009009009009,4070,8,60,203
1844,0,59.13513513513514,59.7027027027027,31.36036036036036,77.65765765765765,53.2972972972973,56.207207207207205,70.72072072072072,68.77477477477477,64.68468468468468,59.93693693693694,63.86486486486486,341000,20,58,649
1845,1,68.34234234234235,37.34234234234234,95.90990990990991,98.53153153153153,77.66666666666667,73.5945945945946,99.47747747747748,98.55855855855856,92.86486486486487,98.16216216216216,75.71171171171171,750,16,82,393
1846,1,79.34234234234235,83.76576576576576,45.3963963963964,34.27927927927928,28.98198198198198,63.108108108108105,22.89189189189189,31.36936936936937,28.28828828828829,22.045045045045047,63.27927927927928,20500,21,22,776
1847,0,59.13513513513514,48.03603603603604,40.873873873873876,28.846846846846848,34.11711711711712,12.612612612612613,53.57657657657658,30.65765765765766,37.585585585585584,43.4954954954955,46.630630630630634,166900,20,81,622
1848,1,1.3513513513513513,9.891891891891891,84.46846846846847,96.1981981981982,36.72072072072072,92.87387387387388,67.74774774774775,70.06306306306307,53.747747747747745,39.01801801801802,14.72072072072072,10000,10,60,217
1849,1,12.09009009009009,43.387387387387385,99.45945945945945,51.351351351351354,53.2972972972973,90.06306306306307,99.42342342342343,85.21621621621621,95.71171171171171,94.88288288288288,89.72072072072072,2500,11,15,712
1850,0,83.6036036036036,60.990990990990994,58.630630630630634,5.756756756756757,25.54954954954955,34.73873873873874,3.3513513513513513,4.297297297297297,6.108108108108108,7.054054054054054,9.972972972972974,141740,5,22,23
1851,1,73.17117117117117,94.57657657657657,54.828828828828826,20.396396396396398,12.54054054054054,10.81981981981982,0.02702702702702703,7.684684684684685,6.702702702702703,20.234234234234233,8.513513513513514,112,5,82,1088
1852,1,5.657657657657658,5.621621621621622,14.72072072072072,24.765765765765767,32.86486486486486,22.135135135135137,17.792792792792792,17.07207207207207,8.567567567567568,16.01801801801802,6.18018018018018,137000,20,94,205
1853,0,95.09909909909909,56.75675675675676,8.207207207207206,19.56756756756757,46.47747747747748,26.89189189189189,36.75675675675676,24.855855855855857,21.36936936936937,20.666666666666668,60.207207207207205,302000,12,42,290
1854,1,84.62162162162163,73.66666666666667,54.828828828828826,79.61261261261261,88.53153153153153,31.234234234234233,57.47747747747748,63.306306306306304,86.03603603603604,63.6036036036036,36.18018018018018,221700,12,22,160
1855,1,79.34234234234235,38.18018018018018,20.74774774774775,7.306306306306307,58.14414414414414,23.963963963963963,31.603603603603602,10.54054054054054,19.936936936936938,19.81081081081081,25.1981981981982,114000,20,60,295
1856,1,31.7027027027027,10.837837837837839,73.63063063063063,95.47747747747748,61.72072072072072,97.38738738738739,89.13513513513513,87.10810810810811,72.35135135135135,82.32432432432432,54.6036036036036,9100,12,10,907
1857,1,39.450450450450454,40.090090090090094,49.486486486486484,31.08108108108108,12.54054054054054,26.36036036036036,40.009009009009006,39.32432432432432,37.585585585585584,39.01801801801802,31.73873873873874,24000,20,60,1223
1858,1,23.0990990990991,38.648648648648646,80.06306306306307,48.54054054054054,75.51351351351352,5.135135135135135,30.423423423423422,56.36036036036036,67.63063063063063,59.93693693693694,4.45045045045045,7,5,60,538
1859,1,51.189189189189186,86.07207207207207,25.495495495495497,17.756756756756758,22.135135135135137,52.711711711711715,5.063063063063063,7.954954954954955,13.567567567567568,12.36036036036036,30.765765765765767,66400,13,60,761
1860,1,92.96396396396396,44.36036036036036,58.630630630630634,72.62162162162163,65.49549549549549,60.88288288288288,70.06306306306307,81.26126126126127,80.95495495495496,70.46846846846847,78.26126126126127,13200,8,60,758
1861,1,87.57657657657657,13.801801801801801,47.73873873873874,63.65765765765766,65.49549549549549,84.52252252252252,91.15315315315316,88.72972972972973,80.95495495495496,82.87387387387388,34.86486486486486,141000,20,56,903
1862,0,51.189189189189186,94.55855855855856,23.873873873873872,13.468468468468469,6.936936936936937,19.99099099099099,24.35135135135135,15.864864864864865,14.846846846846846,25.36036036036036,23.38738738738739,243000,11,60,1092
1863,1,1.3513513513513513,3.954954954954955,70.91891891891892,72.62162162162163,95.24324324324324,30.603603603603602,3.054054054054054,37.234234234234236,50.648648648648646,77.31531531531532,54.6036036036036,420000,19,42,205
1864,1,23.0990990990991,50.945945945945944,36.86486486486486,34.891891891891895,9.882882882882884,31.783783783783782,7.045045045045045,8.792792792792794,14.846846846846846,14.35135135135135,5.585585585585585,2400,5,42,1121
1865,1,39.450450450450454,18.2972972972973,85.29729729729729,38.81981981981982,53.2972972972973,61.729729729729726,54.306306306306304,37.990990990990994,53.747747747747745,83.81981981981981,42.612612612612615,17900,20,60,903
1866,1,31.7027027027027,18.2972972972973,51.16216216216216,18.34234234234234,36.72072072072072,13.63063063063063,23.53153153153153,19.846846846846848,23.90990990990991,24.756756756756758,16.504504504504503,166900,20,60,903
1867,1,39.450450450450454,20.52252252252252,23.873873873873872,20.396396396396398,22.135135135135137,7.504504504504505,15.387387387387387,7.684684684684685,7.207207207207207,13.963963963963964,10.657657657657658,73000,20,60,903
1868,1,59.13513513513514,51.31531531531532,73.63063063063063,46.13513513513514,51.6036036036036,78.50450450450451,80.42342342342343,77.4054054054054,70.90090090090091,62.972972972972975,97.15315315315316,9700,8,94,833
1869,0,51.189189189189186,56.054054054054056,77.90990990990991,31.90990990990991,30.882882882882882,75.16216216216216,80.91891891891892,75.27027027027027,75.8108108108108,31.666666666666668,18.576576576576578,266000,20,20,625
1870,0,51.189189189189186,77.83783783783784,76.75675675675676,35.945945945945944,53.2972972972973,64.14414414414415,52.83783783783784,64.72972972972973,59.270270270270274,39.78378378378378,27.414414414414413,266000,20,20,952
1871,0,27.513513513513512,73.2072072072072,40.873873873873876,31.08108108108108,61.72072072072072,20.52252252252252,90.0,30.00900900900901,31.027027027027028,69.33333333333333,66.13513513513513,15300,9,31,976
1872,1,27.513513513513512,18.2972972972973,45.3963963963964,56.054054054054056,36.72072072072072,23.036036036036037,29.8018018018018,27.783783783783782,26.846846846846848,31.666666666666668,67.8108108108108,24000,20,60,903
1873,1,45.65765765765766,20.52252252252252,25.495495495495497,64.54954954954955,44.85585585585586,57.78378378378378,48.531531531531535,49.990990990990994,25.53153153153153,34.88288288288288,11.36936936936937,72500,20,60,903
1874,1,51.189189189189186,95.49549549549549,99.45945945945945,91.29729729729729,77.66666666666667,75.16216216216216,84.22522522522523,74.12612612612612,79.33333333333333,61.828828828828826,74.65765765765765,132000,12,94,731
1875,0,68.34234234234235,17.18918918918919,73.63063063063063,89.48648648648648,77.66666666666667,55.22522522522522,82.27027027027027,94.53153153153153,94.02702702702703,86.90990990990991,76.44144144144144,5932,8,6,847
1876,1,87.57657657657657,58.891891891891895,23.873873873873872,67.0,87.42342342342343,49.08108108108108,95.1981981981982,72.16216216216216,73.82882882882883,46.306306306306304,57.846846846846844,140000,20,56,17
1877,1,12.09009009009009,85.37837837837837,22.37837837837838,38.81981981981982,69.22522522522523,64.14414414414415,63.85585585585586,56.36036036036036,59.270270270270274,28.18018018018018,69.74774774774775,3588,15,60,251
1878,1,74.72972972972973,79.88288288288288,87.27027027027027,76.85585585585585,77.66666666666667,16.045045045045047,78.23423423423424,45.95495495495496,87.41441441441441,22.495495495495497,42.04504504504504,300464,12,22,1063
1879,1,27.513513513513512,22.81081081081081,90.6036036036036,17.756756756756758,32.86486486486486,11.108108108108109,49.846846846846844,19.18018018018018,14.846846846846846,30.855855855855857,18.0,166900,20,60,903
1880,1,35.68468468468468,18.2972972972973,75.26126126126127,58.4954954954955,58.14414414414414,37.96396396396396,70.72072072072072,59.26126126126126,59.270270270270274,58.0990990990991,44.585585585585584,44568,20,60,903
1881,1,39.450450450450454,2.126126126126126,91.21621621621621,80.36036036036036,86.11711711711712,81.66666666666667,92.94594594594595,76.27027027027027,88.72072072072072,89.44144144144144,43.927927927927925,371000,20,32,205
1882,0,79.34234234234235,51.873873873873876,11.27027027027027,11.936936936936936,27.98198198198198,14.36036036036036,19.7027027027027,9.342342342342342,2.7567567567567566,6.207207207207207,9.486486486486486,10001,9,44,992
1883,1,45.65765765765766,81.54954954954955,98.44144144144144,94.86486486486487,95.24324324324324,54.450450450450454,99.65765765765765,94.27927927927928,87.41441441441441,89.84684684684684,78.26126126126127,24097,0,6,956
1884,0,98.64864864864865,65.35135135135135,25.495495495495497,38.81981981981982,25.54954954954955,32.31531531531532,60.513513513513516,44.090090090090094,42.5045045045045,39.78378378378378,28.666666666666668,341000,20,22,360
1885,1,5.657657657657658,61.288288288288285,1.3153153153153154,4.7207207207207205,11.531531531531531,21.62162162162162,15.387387387387387,7.954954954954955,2.054054054054054,8.54954954954955,16.0,57722,11,52,333
1886,1,5.657657657657658,37.26126126126126,80.06306306306307,90.78378378378379,36.72072072072072,89.61261261261261,97.31531531531532,87.10810810810811,73.82882882882883,79.0,65.3963963963964,1596,15,94,538
1887,1,59.13513513513514,28.91891891891892,81.38738738738739,64.54954954954955,95.24324324324324,79.94594594594595,94.74774774774775,60.52252252252252,77.70270270270271,66.36936936936937,15.54954954954955,140000,20,92,292
1888,0,88.56756756756756,67.77477477477477,31.36036036036036,77.65765765765765,53.2972972972973,56.207207207207205,70.72072072072072,68.77477477477477,64.68468468468468,59.93693693693694,63.86486486486486,341000,20,58,160
1889,1,1.3513513513513513,40.945945945945944,66.2072072072072,69.27927927927928,61.72072072072072,47.693693693693696,44.891891891891895,50.927927927927925,52.14414414414414,52.57657657657658,52.0990990990991,379592,5,60,538
1890,0,12.09009009009009,1.6756756756756757,25.495495495495497,84.25225225225225,95.24324324324324,60.88288288288288,75.54054054054055,91.50450450450451,66.04504504504504,72.96396396396396,59.3963963963964,8,8,60,1149
1891,0,79.34234234234235,62.792792792792795,60.62162162162162,74.84684684684684,73.1891891891892,69.76576576576576,82.27027027027027,89.1891891891892,94.8018018018018,84.52252252252252,89.72072072072072,10000,8,60,1200
1892,1,39.450450450450454,90.56756756756756,4.666666666666667,3.1981981981981984,35.351351351351354,7.2792792792792795,21.513513513513512,7.684684684684685,19.936936936936938,24.063063063063062,10.657657657657658,750,5,60,795
1893,1,39.450450450450454,16.414414414414413,23.873873873873872,31.08108108108108,4.405405405405405,21.09009009009009,6.8558558558558556,7.297297297297297,6.702702702702703,12.36036036036036,12.63063063063063,2200000,20,22,903
1894,0,83.6036036036036,78.78378378378379,9.234234234234235,63.65765765765766,3.5495495495495497,7.2792792792792795,37.234234234234236,30.00900900900901,63.288288288288285,33.468468468468465,24.28828828828829,176187,12,20,1063
1895,1,45.65765765765766,82.04504504504504,60.62162162162162,65.38738738738739,58.14414414414414,46.4054054054054,57.47747747747748,70.58558558558559,50.648648648648646,67.42342342342343,51.21621621621622,30000,22,60,761
1896,1,95.89189189189189,45.13513513513514,1.3153153153153154,16.0990990990991,1.7567567567567568,0.6666666666666666,6.387387387387387,3.4414414414414414,28.28828828828829,9.36936936936937,35.42342342342342,420000,19,15,1046
1897,1,98.93693693693693,76.37837837837837,25.495495495495497,31.08108108108108,28.98198198198198,70.55855855855856,22.01801801801802,20.855855855855857,17.765765765765767,44.234234234234236,69.09909909909909,100,12,83,382
1898,1,86.63063063063063,57.207207207207205,15.9009009009009,6.4774774774774775,3.765765765765766,95.90990990990991,5.063063063063063,11.963963963963964,10.054054054054054,3.918918918918919,21.44144144144144,177700,12,67,1103
1899,1,73.17117117117117,8.702702702702704,29.396396396396398,8.513513513513514,12.90990990990991,2.8378378378378377,11.396396396396396,19.18018018018018,19.936936936936938,38.16216216216216,28.666666666666668,420000,19,60,277
